ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006893	Golgi to plasma membrane transport	66	0.6447341166104714	1.391734558554089	3.676267990534556e-5	5.22292060392426e-4	3.3509154723240775e-4	8642	tags=62%, list=23%, signal=48%	10564/2803/10640/9515/51125/50807/9135/23499/134957/9581/27032/55770/11031/2181/63971/23233/6711/10434/117177/54536/288/80262/149371/163882/261729/8548/54520/10890/64083/57120/9919/4905/55763/55204/8766/583/60412/23062/9341/57020/10133
GO:0030324	lung development	198	0.5540900328946039	1.2432162225522163	3.676267990534556e-5	5.22292060392426e-4	3.3509154723240775e-4	11343	tags=63%, list=31%, signal=44%	26154/2200/538/4321/2033/5251/54542/23657/342371/659/9231/10905/4124/57493/10427/23414/3169/339829/4015/6670/3694/3488/3791/1385/5594/55151/3845/28996/7048/10741/1499/3988/1281/79977/60485/59350/657/93/7474/6493/10413/8546/4311/1956/26258/7068/284217/7472/8914/730094/9509/7534/5629/5156/1605/2252/2737/4087/6910/64399/3516/3371/5604/9620/2247/5241/157506/429/2034/171023/2355/83716/80004/147372/4838/2719/9963/10728/10551/1981/998/4204/55294/8854/9678/7124/6664/51208/2131/3290/4781/2263/10252/2736/28512/2002/10630/1636/7422/54206/93649/1181/2255/2246/5310/5534/55512/652/2260/7043/84695/4048/6431/1490/7965/7477/10253/21/7482/4323/4851/55211/57190/4846
GO:0051304	chromosome separation	84	0.6184842864326793	1.3486479931765578	3.844643478424636e-5	5.425880696652821e-4	3.4811303782289205e-4	7813	tags=61%, list=21%, signal=48%	10051/57082/324/10592/701/56916/64151/8452/1063/472/7175/7272/5925/699/9787/83903/26271/54892/8899/9735/23310/5885/3619/23397/4085/55055/8697/348654/5359/54908/9183/1457/9700/220134/9918/221150/56155/55143/1459/83540/10403/9319/891/51143/9184/11130/5347/55755/7756/7156/57405
GO:0110053	regulation of actin filament organization	271	0.5349067612646379	1.2090928504172231	3.844643478424636e-5	5.425880696652821e-4	3.4811303782289205e-4	11022	tags=58%, list=30%, signal=41%	57482/342184/6093/9113/5921/2241/5290/10565/253260/10787/23325/5962/9475/55704/9897/1955/7840/2764/90102/2059/7046/9037/23122/29766/120/7082/85464/55604/9353/5756/22998/171024/5295/54434/5062/154796/5341/51474/6708/1739/23500/6711/5999/22843/136319/8500/26999/8829/2909/79822/9530/23332/55435/3071/93663/130271/23075/2475/10979/29767/203228/10178/673/8477/829/4690/85477/830/27236/5063/5734/51571/90167/8936/348110/85415/6840/5581/23191/1902/246/2150/55243/961/1073/9873/126820/10677/10152/23189/10810/10163/51429/382/119/7248/84952/7429/25/395/6710/123016/54942/9788/10395/585/163782/81553/998/6709/4233/4088/9639/5217/54551/253725/88/2885/387680/7111/50944/57580/387/91663/7168/6387/5058/25959/118/123720/6712/8195/64857/11034/10109/5580/2316/5071/1901/286527/10602/3055/79933/7043/6385/11013/10092/4771/1490/10391/5829/9948/6356/6548/1236/50848
GO:0070372	regulation of ERK1 and ERK2 cascade	295	0.5291755015188659	1.1977404312698066	3.844643478424636e-5	5.425880696652821e-4	3.4811303782289205e-4	11020	tags=53%, list=30%, signal=37%	4238/5788/3624/2335/4763/4853/5781/10818/26191/9693/81610/7099/2358/1230/10048/9590/284/8661/10457/3791/2149/56034/5028/2066/3156/3357/200734/10125/6098/1739/2633/161742/7010/23779/8829/25778/55333/1601/10419/10979/5908/64762/6815/2043/10251/3690/673/23390/3553/1956/2045/255743/114609/799/1399/7074/51277/5770/4067/5314/50507/634/7534/5156/3552/6764/388325/246/2150/8792/5151/64127/9258/5578/3383/84868/80310/8837/7494/6850/10392/5604/2247/55885/960/5801/1845/4089/284340/5159/91662/948/27330/25/351/920/5906/81848/728/1880/4838/1139/8600/3084/8767/1436/11221/2651/6464/55294/399473/2048/388121/7124/408/338557/1846/7162/10385/100506013/6504/2064/2263/10252/148/57007/140885/51074/195827/9378/7066/7422/59272/2255/2246/7430/3146/652/84231/2244/3356/1848/201163/2266/5771/1490/57556/5031/1849/5155/65009/10253/1236/153090/6714
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	97	0.6047610864529673	1.326096575550222	3.900768671046711e-5	5.480837742864971e-4	3.516389657553817e-4	8630	tags=62%, list=23%, signal=48%	57082/324/701/1062/64682/196528/55193/8452/57520/1063/472/7175/7272/5925/699/9787/83903/26271/51776/8899/9735/5885/6599/3619/6601/57492/6595/4085/55055/996/86/8289/8697/990/348654/10783/54908/9183/9700/220134/221150/56155/55143/55274/83540/10403/9319/891/51143/55781/29117/9184/11130/5347/55755/7756/57405/6605/605/6602
GO:0048545	response to steroid hormone	340	0.5223550137279522	1.185399169886857	3.900768671046711e-5	5.480837742864971e-4	3.516389657553817e-4	12924	tags=62%, list=35%, signal=41%	23019/167465/476/5788/51366/178/3624/5469/11057/10499/8754/2033/1536/9113/4734/5290/1829/9575/23376/5069/7057/3351/5978/552/367/9420/8085/9101/672/29966/3169/2104/7110/23411/4015/5122/8031/7337/9353/8648/6049/5594/7042/3312/2099/4864/5465/9611/6696/5139/2908/6781/2309/55818/1545/1373/3717/678/57630/6198/1601/57178/2706/6586/10413/2322/2690/1977/1956/51542/406/133522/55809/952/596/5732/10018/2235/799/23543/6502/836/3417/23081/1407/3480/5724/55128/7097/594/7298/4193/9604/4824/8837/3586/5931/27347/5241/2720/55885/3301/10498/85315/9076/9063/142/6446/687/2355/8013/4848/10521/51569/55325/2/4838/10728/5743/4306/9125/3192/11240/79876/1655/7124/8725/5111/8626/11063/6879/55625/8313/730249/7181/6715/10424/790/6559/83844/6716/2629/590/387/3557/7035/1636/677/5058/9325/25959/6337/54206/10628/114907/55823/84830/5207/5901/301/6752/2288/9572/2100/112398/2660/10081/81606/2103/10013/7043/7533/210/9131/23028/5467/7477/26508/498/10888/1277/81285/8611/21/6714/6340/56937/1408/92595/2805/5245/811/10076/3065/857/1026/57658/4250/3304/654/5970/9612/27086/3148/57617/6597/306/5176/6869/23205/20
GO:1904888	cranial skeletal system development	75	0.6323311986180459	1.3727065725518284	3.956893877601421e-5	5.547478251696586e-4	3.559144799563754e-4	10324	tags=69%, list=28%, signal=50%	51715/25836/51804/7046/57589/1112/29072/7042/7048/1499/55165/5396/1909/79977/4325/4036/50515/9968/860/1399/5156/6495/3975/6913/2737/4087/497189/3340/4522/145173/3638/157506/10584/57728/51141/158326/4838/7289/5079/4088/3664/27173/8626/2131/2263/3198/25902/7020/7484/652/7043/9775
GO:0002703	regulation of leukocyte mediated immunity	256	0.5375386892363796	1.2132563855450809	4.0130190975042316e-5	5.613826496267433e-4	3.601712431001028e-4	11674	tags=61%, list=32%, signal=42%	5027/5788/8832/7158/9188/7037/55183/941/23376/91543/30817/7099/64581/164/170506/7292/80329/3575/5395/729230/10666/163486/29126/79915/22976/22890/3312/10892/7098/23586/5170/5562/10125/1378/5272/3554/940/3071/4179/4436/79987/11126/81545/7189/3824/8723/7855/54537/3553/51111/1524/4277/6885/59067/116449/10225/51571/7532/57102/4067/8417/634/6693/388325/8809/5724/7468/3684/80328/114836/2150/4068/3329/64127/3383/84868/23705/117157/3586/1398/6850/3140/3815/3077/695/56253/10859/121260/57506/4292/1653/5532/1379/196/1604/11006/149233/3122/8741/8302/80762/567/79465/54440/114548/9437/7124/2624/6504/3821/9846/909/200558/100528032/22914/6830/4092/112441434/6777/50943/6812/3593/6891/3805/57126/3823/2209/115727/3146/136/2625/9390/2213/118460/4049/3594/1380/3598/5336/6845/3592/718/3689/383/5817/26228/8807/154064/51010/2268/7409/725/913/11314/3566/4843/613
GO:0007127	meiosis I	132	0.5768122678194181	1.2804921913702823	4.069144330202869e-5	5.667482900079499e-4	3.636137245651288e-4	11135	tags=62%, list=30%, signal=44%	9134/57082/7153/675/83990/80010/57697/122402/472/2072/10635/23304/10111/256006/284071/26271/7155/5885/101928601/56159/22887/55706/2177/1060/10018/4361/6790/192670/8438/7013/84464/55810/84072/9700/4603/50511/27030/10388/339834/10403/4292/9133/9319/11144/23353/10734/55124/4439/5888/11130/6847/146956/643376/5347/11077/4438/56776/7589/84944/100507650/25788/494551/898/158401/5892/245711/5890/164045/79703/8900/29893/994/254528/7320/130951/317761/5889/3622/7314/84057/63946/143471
GO:0031109	microtubule polymerization or depolymerization	142	0.5743017979638518	1.27713688218561	4.069144330202869e-5	5.667482900079499e-4	3.636137245651288e-4	9936	tags=58%, list=27%, signal=43%	100506658/55605/57551/324/10142/81930/23116/146057/23271/121441/6249/22911/10048/81624/55125/9793/51199/344148/23122/54801/3796/27229/26586/6314/26271/4131/55142/89795/347240/126731/23332/4130/57606/6683/157922/1859/22974/81027/22919/8851/79441/11075/50810/54820/114791/10426/220134/10982/221150/256764/9659/55835/25/4133/440193/58497/348235/1639/4281/8874/4204/4233/440145/11004/55755/1003/2258/7756/5116/4134/29922/1027/5058/2801/122060/146909/79649/54930/81565/2288/282991/4926/10013
GO:0001818	negative regulation of cytokine production	387	0.5114671923751932	1.1628258854067635	4.125269575175121e-5	5.733136082797843e-4	3.6782589400942265e-4	10085	tags=41%, list=27%, signal=30%	5966/5788/51311/113/3624/8832/4940/54739/2335/55366/5781/26191/7057/23607/8452/23515/9252/83737/55914/490/7099/23405/7292/81031/50856/284/1540/80380/9444/84636/10457/29126/9734/11213/57045/693175/7042/9173/89795/225/10333/1378/131450/5465/2633/5885/3082/3071/10461/9655/7128/27020/4790/23208/1524/3620/10225/5734/836/201633/3570/634/5802/55198/55024/558/1240/27242/54941/2150/90355/2000/64127/3458/26146/84868/10464/9683/100133941/3586/11326/9474/3077/695/10859/91662/6614/2841/8087/388646/11006/5621/149233/56957/4210/4938/1139/23005/80762/4345/22900/64771/197358/114548/5552/7528/2048/9308/7124/408/338557/55353/9140/10385/6504/384/7805/730249/51176/140885/4092/7072/2629/50943/9455/28951/6992/3593/79589/8288/945/27250/1992/54476/9314/8399/2137/7430/3635/27202/9111/3146/301/5678/307/10524/2625/199713/5495/2213/26525/2615/2146/2260/23547/90865/4829/7043/3929/55666
GO:0014911	positive regulation of smooth muscle cell migration	51	0.6711998874292942	1.4288310867615286	4.181394831926825e-5	5.785925733809374e-4	3.712127664466605e-4	6348	tags=53%, list=17%, signal=44%	3673/538/2195/85440/4921/9732/7099/10631/3488/54434/1545/8829/6198/8840/3690/3037/80005/6885/596/1902/4193/80031/80310/7494/1398/5159/8013
GO:0061013	regulation of mRNA catabolic process	288	0.5282103138451452	1.1951359450356955	4.181394831926825e-5	5.785925733809374e-4	3.712127664466605e-4	10846	tags=41%, list=29%, signal=29%	23019/6093/10643/23318/54542/3658/9475/253943/25819/170506/29843/219988/64282/57472/246175/79670/9444/54855/27161/4076/284071/2332/23112/26058/56829/55802/79882/1432/22849/678/22894/23369/647979/55132/1660/10642/149041/6041/10140/9698/54502/60493/79068/114609/7812/167227/57721/799/9924/55603/51594/201626/23367/255967/27327/340719/29883/10605/79072/91875/87178/4850/5578/23034/22794/9967/4615/22868/90806/1996/57690/2668/4292/23185/9337/4848/8087/10658/9125/3192/79048/169966/55051/55124/79675/55571/26135/8313/79899/10644/51441/25904/26986/155435/79066/7188/5073/11044/677/54915/29974/56478/55095/4869/5580/340152/207/10758/56339/3183/197135/66037/9567/9775/1994/10492/55795/54890
GO:0072665	protein localization to vacuole	87	0.6139900110275414	1.3408524274901013	4.2936453789209636e-5	5.928390448514465e-4	3.803530014409822e-4	11467	tags=70%, list=31%, signal=48%	54832/9765/9648/4074/4734/23230/9475/30849/6653/55187/79158/8031/10254/26985/3312/2633/3920/27072/8027/950/7128/6272/23355/8546/8678/51542/23677/64747/144577/137492/5289/64089/7107/55788/22879/51100/51028/22863/57154/23334/55275/7879/51271/27091/7805/57142/7251/79589/57707/89853/207/8878/4693/64121/8943/23163/27092/10670/55048/25930/112770
GO:0001666	response to hypoxia	316	0.526480034461015	1.1929021172157548	4.462021276820673e-5	6.147566679230901e-4	3.944148851717353e-4	12000	tags=57%, list=32%, signal=39%	317/10060/3624/3673/538/6868/4763/3751/2033/1536/7037/83990/3091/3339/7057/3708/4921/9475/3709/5978/867/472/10631/79625/6095/7412/6262/890/23411/5291/9915/10800/7042/28996/5562/3099/5352/29979/5465/132864/1803/54583/5885/6781/2309/7010/30001/7019/1386/10525/1374/205/1909/5163/2475/5165/285/57103/4891/5230/2043/8678/1387/329/4780/9520/952/6885/596/79723/836/6326/405/5770/3552/18/5581/5366/7097/54471/4193/847/3778/4824/8837/100133941/23576/23256/6547/7009/7049/665/6659/4089/2034/50809/1141/4602/9777/4929/2355/1139/5743/112399/5328/4204/6532/7124/4088/4540/8322/84890/824/2263/139341/8994/57142/4194/56776/2071/1027/378938/6387/1636/677/7422/10370/664/93649/7184/10397/6513/4017/57521/1788/158/3776/65018/112398/2030/2660/7852/5740/4693/7043/10869/4049/210/84962/360/9131/4313/6392/5467/5034/25950/101/4524/7157/26608/54890/6548/10449/6714/4323/7428/4851/5327/1543/29923/2792/655/51378/4843/4842/3777/7424/857/2185/4352
GO:1902107	positive regulation of leukocyte differentiation	195	0.5490903711145098	1.230848249446671	4.51814659522443e-5	6.198119813104653e-4	3.9765826739632335e-4	11169	tags=61%, list=30%, signal=43%	5788/2033/4853/5591/941/4254/196528/55193/5925/1230/4976/7292/3575/1540/1385/22890/10892/7048/10125/1378/6599/2309/6601/57492/3071/3559/4179/6595/7071/9655/57178/7189/5896/86/8289/3574/8546/133522/5530/81501/841/169200/2124/942/558/2737/8792/3458/865/5578/3586/7494/6850/9760/4739/695/6659/55274/133308/8737/50604/9398/920/11006/149233/10221/8600/3122/6046/8767/64332/54440/9840/11221/114548/29117/9308/8876/7124/55626/10385/861/51176/10288/2736/6605/3600/6777/55012/50943/387/4860/677/6602/399/3593/8111/4920/3635/399665/57521/3146/301/10524/2625/79576/3594/3398/2547/23476/8943/9580/101/939/55795/116211/140685/864/4323
GO:1903708	positive regulation of hemopoiesis	195	0.5490903711145098	1.230848249446671	4.51814659522443e-5	6.198119813104653e-4	3.9765826739632335e-4	11169	tags=61%, list=30%, signal=43%	5788/2033/4853/5591/941/4254/196528/55193/5925/1230/4976/7292/3575/1540/1385/22890/10892/7048/10125/1378/6599/2309/6601/57492/3071/3559/4179/6595/7071/9655/57178/7189/5896/86/8289/3574/8546/133522/5530/81501/841/169200/2124/942/558/2737/8792/3458/865/5578/3586/7494/6850/9760/4739/695/6659/55274/133308/8737/50604/9398/920/11006/149233/10221/8600/3122/6046/8767/64332/54440/9840/11221/114548/29117/9308/8876/7124/55626/10385/861/51176/10288/2736/6605/3600/6777/55012/50943/387/4860/677/6602/399/3593/8111/4920/3635/399665/57521/3146/301/10524/2625/79576/3594/3398/2547/23476/8943/9580/101/939/55795/116211/140685/864/4323
GO:0006903	vesicle targeting	67	0.6329589512341699	1.366697709003373	4.574271922594183e-5	6.248239955937535e-4	4.008738698308618e-4	8270	tags=61%, list=22%, signal=48%	7109/122553/10640/22878/9321/8452/157769/23122/60684/8773/55770/55773/23233/55717/23332/54536/55435/149371/10959/80006/23265/9919/8729/55763/5537/55062/5663/10016/84984/59349/10972/51128/26286/4033/60412/56681/9342/10342/83930/6399/64149
GO:0044839	cell cycle G2/M phase transition	158	0.5670909905108084	1.263627685976785	4.574271922594183e-5	6.248239955937535e-4	4.008738698308618e-4	11160	tags=64%, list=30%, signal=45%	57551/9928/55031/6873/51360/9113/60561/1063/472/545/63967/672/50484/4683/641/11073/23326/890/79184/5087/10111/1112/79915/26271/580/22976/51514/2305/51347/9833/5218/9525/84142/5885/1021/10776/23236/6240/25942/8555/8493/990/4998/90381/8317/4361/1111/6502/58493/7465/6790/595/5243/5932/84930/116224/983/993/3364/5569/900/5884/8766/10403/54465/351/8883/219736/7319/219771/9133/801/1017/891/8720/55920/373509/64859/29980/5347/8444/23194/92421/1019/57504/995/80169/10657/4869/51720/5890/805/994/23476/5889/1785/9555/7157/2273/51400/55743
GO:0001649	osteoblast differentiation	262	0.5305374501406852	1.1982004845023895	4.6303972586039124e-5	6.311389767656914e-4	4.049254282827713e-4	12882	tags=59%, list=35%, signal=39%	26585/1462/4763/55366/9188/10527/23317/659/23376/1213/4921/5978/6096/2201/3572/25819/4090/3376/4015/2932/63979/3488/202151/5787/3381/26271/57045/51430/103/3481/6696/1021/57003/1499/1432/5727/23020/3082/23601/51232/8840/222663/1660/657/93/23314/9770/10979/10413/10140/22801/255743/58476/5747/5530/860/90/55603/658/169200/3611/4077/3570/4086/2737/7130/23051/865/847/3295/2697/92/3371/5728/5587/2247/126820/5608/22800/182/25842/4089/25937/4208/54857/2355/23560/115908/7171/10507/3192/1655/7124/4088/338557/6664/51684/8626/2194/2263/8313/51176/8994/6591/2736/6474/27316/7422/6497/5701/506/8321/55973/7473/57560/6423/51741/652/207/3183/3020/90993/63923/5744/26156/7477/1277/1591/10492/4209/6657/25840/4851/9970/8482/3486/27044/4488/79697/5245/151176/655/5566/4041/7424/651/57665/654/650/4091/6348/3479/8519/6662/4745
GO:0150116	regulation of cell-substrate junction organization	68	0.6363868838306512	1.3749860172075006	4.686522602943222e-5	6.374270295133222e-4	4.0895971002678143e-4	7373	tags=59%, list=20%, signal=47%	342184/26585/6093/2042/7057/9475/9748/23499/79834/90102/23122/22998/3791/5295/7414/57669/7010/3987/8829/23332/5795/10979/23603/5747/9448/10982/5728/9922/7094/1845/382/51057/7248/25/395/2824/5786/10395/4088/55920
GO:1904738	vascular associated smooth muscle cell migration	56	0.6566356671647895	1.4051425823331465	4.798773315441623e-5	6.513058506213216e-4	4.1786406831885854e-4	9543	tags=43%, list=26%, signal=32%	538/4763/2195/5592/85440/4921/9732/10672/3488/54434/4780/80005/6885/5770/4193/7494/4208/2768/8013/7168/93649/9510/2887/652
GO:1902904	negative regulation of supramolecular fiber organization	172	0.5606171027300506	1.2522007218308482	4.854898683050017e-5	6.533628417547692e-4	4.1918379035528464e-4	9553	tags=52%, list=26%, signal=39%	57482/57551/324/5290/10565/3339/5962/146057/23271/22911/2764/90102/2059/81624/23122/29766/120/7082/85464/55604/9353/5756/26586/5295/54434/6314/5062/3312/4131/51474/89795/6708/6711/136319/8500/79822/23332/130271/23075/29767/3949/1859/22974/829/85477/830/51571/90167/22919/348110/85415/6840/11075/50810/7411/126820/10677/23189/10163/4089/119/84952/7429/395/4133/440193/6710/10395/585/4281/163782/6709/8874/4233/5217/253725/1003/2258/7111/50944/91663/25959/118/6712/8195/5580/5071/2288/1901/286527
GO:0044272	sulfur compound biosynthetic process	181	0.5568345444215075	1.2456866823351858	4.854898683050017e-5	6.533628417547692e-4	4.1918379035528464e-4	10692	tags=60%, list=29%, signal=43%	266722/6506/79646/23657/1737/201562/55454/64131/84068/2182/284/9060/4144/31/29940/2730/90161/79993/2181/7358/4548/6667/1499/4594/4552/9653/26035/6482/10678/5163/60481/50515/2326/51144/9375/5165/2180/47/11001/92126/337876/4780/2729/53354/6505/51363/9953/8050/494143/10560/55790/79071/27430/22856/109703458/1738/92370/3340/2135/10331/1491/4522/80025/2328/8509/23181/2132/6785/27010/10090/4507/9955/5164/9956/5538/9061/58478/84869/23305/2194/2131/51703/8702/51074/81616/79066/6934/9469/64579/54898/2137/4166/83401/79178/9348/38/2678/60386/347734/5162/32/4143/9957/55902/93010/79717/4524/441024
GO:0031334	positive regulation of protein-containing complex assembly	200	0.5504831513962631	1.2353131057788571	4.854898683050017e-5	6.533628417547692e-4	4.1918379035528464e-4	11273	tags=62%, list=31%, signal=44%	57482/342184/100506658/4312/19/10142/7037/2241/26191/115362/253260/23116/10787/1654/57600/472/55832/23379/7099/545/6249/143098/96459/140609/64581/9793/79184/2932/55604/5341/4131/55719/89795/10333/1739/84250/54552/9530/23332/3071/3936/57606/10497/3320/2475/10979/5908/10178/4690/114609/10018/5601/64805/22919/8851/7013/5581/51100/5599/246/3458/55243/220134/4478/56919/6850/5587/7453/4615/9873/695/51185/51429/382/9659/948/57506/25921/1639/1981/3084/5706/4204/90427/84630/4314/7124/4233/55626/5217/373509/253725/55755/1003/2885/7415/387/1027/8739/5515/5058/7422/122060/10109/10602/3055/23514/65018/2634/4926/11124/55612/84962/5336/8631/7157/6356/7341/11076/21/1236/153090/6714/6369/4733
GO:0071219	cellular response to molecule of bacterial origin	241	0.5383803395489185	1.212991965956436	4.854898683050017e-5	6.533628417547692e-4	4.1918379035528464e-4	11020	tags=53%, list=30%, signal=37%	8564/19/8754/4283/26191/941/115362/7096/4360/7099/129607/7292/6373/80380/3627/23328/92140/29126/5594/79577/11213/79931/3576/10892/10333/9646/22843/1432/3717/2204/7189/1234/7128/23097/7474/57088/10594/7855/5142/3553/4317/4790/1524/114609/51571/3656/4067/942/3552/389643/388325/5724/5581/5599/558/9373/7097/64127/4064/5578/497189/84868/3394/3586/7494/81793/8915/4615/85363/1910/10859/840/948/25/4208/9516/51135/196/1604/2635/10221/5743/22900/51510/567/8767/64332/114548/2048/4314/7124/27063/3032/824/730249/100528032/22914/140885/5054/10288/2672/387/1019/6347/4318/8140/3593/27250/3146/199713/9572/2213/26525/207/3055/2634/3929/834/4986/5336/6374/353376/26228/11027/57379/153090/6714
GO:0002274	myeloid leukocyte activation	247	0.5372482952527956	1.2106812542848675	4.9110240578850626e-5	6.553854072227786e-4	4.204814256123569e-4	10645	tags=54%, list=29%, signal=39%	6571/56670/5788/120892/8832/2335/8754/4853/2241/9867/7057/7096/867/30817/472/5294/7099/6095/55904/1794/3694/729230/102/10666/8773/221395/814/3576/7098/5170/9173/7048/10333/10125/3696/3717/2204/7189/7474/8723/3662/3949/399687/2214/4317/23208/22918/1524/3579/5359/3937/81501/116449/6814/57102/7107/4067/26762/5724/5581/3684/7097/5321/2150/3329/3458/9258/3459/84868/5663/3586/3516/6850/11326/27347/4615/3815/145581/695/133396/351/1268/8013/728/11006/284021/5169/64784/4345/1075/10814/84630/7124/3603/403313/11280/116071/2624/6504/9846/5729/8291/338339/3600/57580/6812/113277/914/399/945/10397/8399/55013/57126/146722/9111/5580/3146/301/136/9572/2207/2213/90865/10758/3929/3598/5336/6845/3689/3460/26228/11027/8807
GO:0060326	cell chemotaxis	328	0.5210895445890271	1.181673753004269	4.9110240578850626e-5	6.553854072227786e-4	4.204814256123569e-4	11947	tags=55%, list=32%, signal=38%	1237/26585/83700/1233/6868/6558/51192/200576/4283/158747/57509/7057/9732/65125/30817/5294/9420/196527/56833/7412/2358/1230/9037/1130/5800/6373/4015/2321/729230/2549/102/9353/3627/3791/5594/7042/3576/3672/51554/1803/8829/3082/3071/5795/6355/23075/9943/7941/1525/1234/7474/10059/6729/5142/3553/719/10663/1524/3579/114609/5747/727/8740/8394/63916/1399/7074/79647/10451/57118/185/2829/3570/4067/3577/5156/6354/1232/90550/1240/8729/1902/1238/2150/7130/8792/64127/6362/80310/3586/1398/6850/5587/27347/2867/3680/2247/3815/4363/9750/4739/1910/54210/55742/284340/5159/351/2841/728/1880/8600/9034/11240/6367/1436/5365/7060/64065/51411/4233/4354/23765/3603/7162/6504/240/100528032/22914/51176/57007/6364/5054/6357/5588/57580/51119/5641/6347/6387/7422/10803/6351/2246/1588/7857/683/27202/5580/3146/301/1901/2207/2260/2660/7852/3929/3592/3689/4313/6374/8823/26228/101/388372/5155/6356/1236/1441/7409/3219/6369/4851/6846/5293/811/5879/58191/643/6280/1435/7424/2185
GO:0014706	striated muscle tissue development	424	0.5103509208131694	1.161824750829974	4.9110240578850626e-5	6.553854072227786e-4	4.204814256123569e-4	11551	tags=52%, list=31%, signal=36%	1301/3688/26585/10060/50937/5469/4763/1832/2033/4853/4205/80208/5318/10818/5592/1829/9456/4534/283149/196528/6546/3344/57496/10512/9686/1063/57493/9975/11214/5925/23414/51804/6262/7046/55636/4090/84466/6498/23345/9472/4015/124872/26011/10611/1385/9734/7504/693175/7042/3312/2066/3845/11149/10529/5562/9096/7273/5465/57057/3481/54583/91807/5999/1499/30001/136319/1432/6444/5573/5081/1909/60485/4036/57486/6198/10052/1525/2475/905/657/10413/10269/9868/34/9794/51542/406/1756/80206/10021/596/5530/57538/115701/57462/90/607/10664/7472/79647/6443/6416/50507/9318/205428/5629/5156/1134/3720/2317/7490/6840/6495/4086/79810/1073/2697/6910/8837/3516/983/8320/2247/9474/55553/7049/115509/9215/4089/5915/9477/5159/4703/7248/25/4208/5532/10521/56999/2065/59269/26263/5350/56261/3084/998/3192/4204/7528/5079/8854/1655/7373/4088/8470/8506/6664/27063/861/88/2263/7026/56603/51176/148/4092/64208/2138/1959/387/7168/54529/144165/6474/7422/10370/6497/93649/1310/4729/2702/10324/55013/2139/1901/652/3776/2260/6445/7093/2660/8932/1827/10869/10038/3398/688/7135/6926/22943/26508/3131/65009/4152/4209/23135/4892/4223/6548/1948/858/4851/8324/57190/4211/4488/84525/655/811
GO:0015711	organic anion transport	455	0.505025224031467	1.1512271694328045	4.9110240578850626e-5	6.553854072227786e-4	4.204814256123569e-4	12586	tags=57%, list=34%, signal=38%	5027/3688/2780/80131/8564/6506/366/4763/6558/10257/29957/23657/5592/6533/7057/353189/3351/9497/552/55089/5205/23169/81539/9120/256987/23443/85320/345274/81031/8671/51167/23507/84068/2182/6507/6542/151473/9194/84725/25800/10087/57181/11309/1836/225/206358/2181/1378/54407/5465/5999/10434/133418/5825/2058/254228/9498/1374/50640/8036/57282/9962/4036/6541/55972/6198/24145/22930/9122/23516/2180/5172/10955/6529/26503/22925/3553/11001/9057/51542/6566/10165/785/320/6505/6567/84230/117247/64116/84912/4067/2911/606495/634/9429/3552/81796/81579/18/10560/5243/153129/5321/219855/120103/1244/10057/3766/8792/9056/94081/57864/961/10166/7957/160728/2697/5663/340146/388662/6850/222642/8864/3775/51000/55144/5608/5244/4363/6515/1080/81034/7223/6509/948/9673/85019/624/121260/6539/23204/151258/8600/9963/5743/54716/80736/10550/26279/64849/115111/54677/53919/123/4547/94015/8034/55244/7124/5660/4915/89874/6578/1376/8647/55811/2806/51703/56172/4257/23428/55238/9058/7355/1636/6812/375611/255189/56606/8714/7439/8140/59272/113235/387700/6581/6513/2912/54020/292/8399/11254/301/84879/6538/10478/9390/3776/6005/207/56262/81855/220963/113278/60386/123264/114789/347734/387601/92745/55117/2055/157724/200931/9197/32/553/788/116369/8884/8604/201232/9075/255022/5467/246213/145389/80727/1066/118980/6522/10861/79085/57190/10991/151176/10237/6536/368/4843/57393/89845/135/144195/6622/54977/5948/1497/9368/347051/3764/6535/51228/284111/83546/9900/51706/1201
GO:0043543	protein acylation	92	0.606925650282814	1.329158924703772	4.967149439701791e-5	6.614915715210381e-4	4.2439901157148807e-4	7768	tags=53%, list=21%, signal=42%	85459/57551/157570/57609/7994/2033/9575/8850/51125/1654/253832/5563/23411/2932/80155/254887/60560/122830/80218/5562/11143/340481/84140/5494/114799/23390/1387/406/9425/51201/79612/8520/51114/7494/23181/158866/79075/6659/2308/3066/25921/55226/2752/9397/51304/55733/9027/55625/64429
